"","Mi.LD1","Ma.LD1","Mo.LD1","Ne.LD1","De.LD1","B.LD1","T.LD1","NK.LD1"
"ENSMUSG00000018476",0.000754161945176531,0.000470949306637751,0.000260482629169452,0.000168966519120805,0.000316121412850311,0.000260322002694517,0.000211168710287236,0.000493777026158345
"ENSMUSG00000018479",0.000918284899206152,0.00330348755577794,0.00179295333560212,0.00232250017191643,0.001697453399163,0.00314059477060143,0.00172257204073673,0.00458175354333201
"ENSMUSG00000018481",0.000713402325346626,6.27775174067642e-05,0.00181785543132164,0.001016978106575,0.000299532841462694,2.36222469242195e-05,0.00048513885191132,0.00249794614228041
"ENSMUSG00000018486",0.00452181065398099,0.00554557469470575,0.00115865888920685,0.00157912799884542,0.00451280617055081,0.00256770539254071,0.0010820712597886,0.0045258900887652
"ENSMUSG00000018500",0.0016298553418542,6.0591854682696e-05,0.00289909369202906,0.00108213284570211,0.000363170771457841,0.00103578447393428,0.000953799803831021,0.000235756571766337
"ENSMUSG00000018501",0.00110575530017155,0.00027270162457038,0.000191032393839257,0.00155905775626473,0.000300864917322206,0.000831915427182569,0.000632664626971796,0.000641091511272294
"ENSMUSG00000018507",0.00196764771635631,0.000688310613501268,0.00172017731785222,0.00101699220441467,0.000713717399855012,4.64624113866211e-06,0.000483730656648277,0.000540083767124321
"ENSMUSG00000018509",0.00200990974026941,0.00025632447292061,0.00194421977881159,8.99065069553381e-05,2.82805239717011e-05,0.00126081871030663,0.000749602697505527,0.00262502004810058
"ENSMUSG00000018537",0.00152397667025976,0.0014100178071567,0.00254829267909737,0.00016290298414886,0.000332653978051697,0.000967537738616104,0.00206139598536805,0.00242104354785802
"ENSMUSG00000018541",0.000272586946685405,0.000459879079836804,0.00172823919482906,0.00102408522463562,0.00245230081478646,0.00253165474891857,0.000545736297184347,0.000735855070099999
"ENSMUSG00000018543",0.0034322157595396,0.00139026809898195,5.9020738101303e-05,0.000374429604022114,0.000956163087932166,0.00824879146755904,0.00351484559715439,0.00054532618675577
"ENSMUSG00000018547",0.000470166936089201,0.00192186202564352,0.000245681329926262,0.000142507103947623,0.000126343465881993,0.000389806595774518,0.00173973435841851,0.000277916602763563
"ENSMUSG00000018548",0.00149521036551424,9.19449294749058e-05,0.000977563326746058,6.40491587877001e-05,0.00219933187877856,0.000667364695997699,7.23430723612335e-05,0.000579894180338296
"ENSMUSG00000018554",0.00597438670545681,0.00701281757070493,0.00825486574181107,0.00787059660755805,0.00284548820092851,0.00135146520618286,0.00178664687402472,0.000566095667655646
"ENSMUSG00000018559",0.00265001900529914,0.00839625511662213,0.0127025267106217,0.00198427107065662,0.00206941344492883,0.00011283834365078,0.000569828289108764,0.0025037864918923
"ENSMUSG00000018565",0.000553860873827608,0.000950436623319036,0.000523043105741517,0.00246869605640035,0.000238013446706751,0.00211811547740494,0.00180414429714057,0.00303910126226271
"ENSMUSG00000018566",0.00170338121234183,3.91886070405696e-05,0.00656307359279802,0.00306886984457797,0.00560660806712578,0.00154373500497376,0.00126863431021845,0.00407137573923544
"ENSMUSG00000018567",0.000908343344350639,6.83427238029272e-05,0.000294938707042125,0.000911790631766777,0.000522596286418335,7.10548314179707e-05,0.000584745662260587,0.000152522272735722
"ENSMUSG00000018569",0.00141442218517739,0.000874093379286836,0.00144330252801754,0.00365915661188553,0.00417208289875027,0.00187160617886428,0.00144282394524789,0.00423080863116355
"ENSMUSG00000018570",0.00745579563690351,0.00274298104036561,0.00407318116581283,0.00585593876662275,0.00239326958050809,0.00962259349422443,0.00141144831234979,0.00311768256843421
"ENSMUSG00000018572",0.00245240835643941,0.000949520456458147,0.00104561802384042,0.00316583524115435,0.00241781756927669,0.00442279245151064,0.00143559523241674,0.000492659396448163
"ENSMUSG00000018574",0.00488450479732044,0.00419738200657445,0.00125967559197141,0.00019338292644648,0.00471671858629991,0.000470638985718396,0.00180812679985583,0.00190852613945985
"ENSMUSG00000018581",0.00140376176108709,0.00309151765784124,0.00272508955469327,0.00122409307526673,0.000821634956257623,0.00104423855464025,0.00165921702411107,0.0025938003785227
"ENSMUSG00000018583",0.000384791546306877,0.000383470570408174,0.00115076046980539,0.00158849844483307,0.00155898100970137,0.00038847333843722,4.43961898186625e-05,0.000240161770922886
"ENSMUSG00000018585",0.000482511321250203,0.000574615376655805,0.000631384368388021,8.833659241568e-05,0.00165975682740614,0.00105431729354384,0.000229610081126633,0.000375729255780607
"ENSMUSG00000018589",0.00720531351969907,0.00527940659106083,0.00772566042307791,0.0160043346756752,0.0022422170591658,0.0225789987560886,0.00521594226646132,0.00467697456818181
"ENSMUSG00000018593",0.000587820938360806,0.000481410236441931,0.000154215139437153,0.000297199175818904,0.000242730059221121,7.70690789816906e-05,1.01470458197372e-05,0.000293982793540997
"ENSMUSG00000018595",0.00278568993952222,0.000788334079630283,0.000755017786877978,0.000391942745080965,0.00218071202034191,0.00748990066577933,0.00660647329718578,0.00122986404587196
"ENSMUSG00000018599",0.00185090826006319,0.0064581626293588,0.00424593656254669,0.00561143196065067,0.00593638384960498,0.00950972795300302,0.00165134000055461,0.00452753331950615
"ENSMUSG00000018604",0.00162685745081683,0.00316130975336387,0.00110105347141916,0.00018403581119532,0.00797100245450685,0.00948723065533693,0.00238016860241318,0.00823089188259454
"ENSMUSG00000018620",0.0081603040004491,0.00648465035372608,0.00598848363207093,0.00353365438246425,0.00245045331239541,0.00964120866979172,0.00325341881892832,0.00183859462337349
"ENSMUSG00000018623",0.00244038217136595,0.0105621835565802,0.0116896093091981,0.00744619608947335,0.000282336518516551,0.0152965974867826,0.00244207300580643,0.000955567955679527
"ENSMUSG00000018634",0.00307330949582241,0.00151667808875814,0.00155189259290221,0.00633908777313039,0.00155044336716104,0.00309309399493485,0.00196402063319829,0.000201371792039693
"ENSMUSG00000018648",0.0033621352491185,0.00106445814891422,0.00100835946500674,0.00110674832378297,0.00109957587420933,0.00630544947430414,0.00581637402261958,0.00237006771499699
"ENSMUSG00000018651",0.00192190274500938,0.00417521960681687,0.00448160315161563,0.00247955863669941,0.00143742381418965,0.00171916172566162,0.000679518383123342,0.000834600651334934
"ENSMUSG00000018654",0.000354426609090656,0.000538979822239215,0.000273570584212395,0.00017715977091856,0.000439080983502793,0.000120901940595345,0.00158445663003458,0.000189096808387144
"ENSMUSG00000018656",0.00653804321521313,0.00147414532856838,0.000892576730240576,0.00651149979752011,0.00233763106406915,0.00746845596990997,0.00579894286610666,0.0016013729990306
"ENSMUSG00000018659",0.0024331614650948,0.00101247158948485,0.000305200087242962,0.00170424784679717,9.59624913318835e-05,0.000395474907493357,0.00146791719599584,0.00162496269841369
"ENSMUSG00000018661",0.00250387819132149,0.00430150075649851,0.000377998734275142,0.00316290401301502,0.000191663811646597,0.00228408014661975,0.000771847895571548,0.00125154833630036
"ENSMUSG00000018666",0.000805090831899791,0.000141345220234876,0.00209707130584906,0.00131844148857645,0.000897758063345571,0.00116566780187608,0.000755271438437301,0.000602871282440365
"ENSMUSG00000018669",0.00414878265571231,0.00303933530526088,0.00267120450325853,0.000766327530395642,0.00124630530896371,0.000636268570404291,0.000757953069354723,0.00076400541268877
"ENSMUSG00000018672",0.00290930297082418,0.00385569986241815,0.00133390225780836,0.000982191287082119,0.000223741133495346,0.00233426931390101,0.000225148150487845,0.000943133108751564
"ENSMUSG00000018677",0.0003577166996116,0.00215872550401178,0.00308924663222086,0.000928283859044318,0.00152977236308289,0.00283644692684282,0.000759456522025649,0.000513335918714147
"ENSMUSG00000018678",3.22840825005931e-05,0.00533351206890308,0.00142686922866524,0.000231049020168534,0.000222631853935691,0.00227501326157574,0.00173663369119188,0.0028648239779212
"ENSMUSG00000018697",0.00146102220902609,0.00163348516310809,0.000287902507013347,0.00823279294235289,0.000636403299753195,0.000406065122350408,2.77545347490836e-05,0.00144963492774389
"ENSMUSG00000018698",0.000397486771619872,0.00102329448483393,0.000360363463698897,0.00231197225633121,0.00217728120197209,0.00107257651615267,0.00104253337723577,0.00105473705805039
"ENSMUSG00000018707",0.00307071906512003,0.000934728097762253,0.00236060806257054,0.00389316140707289,0.00149505250933192,0.000651722995115582,0.000968224640189855,0.000993605457637302
"ENSMUSG00000018727",0.00592563172764535,9.12729704512253e-05,0.00470869984883545,0.00645839680233479,0.00921843730458256,0.00731399645366932,0.00248706947432097,0.00138409774748303
"ENSMUSG00000018733",0.00787831236786274,0.00552063752485984,0.00739503214074618,0.00870348047875422,0.00798080977115572,0.00298513365552382,0.000865074277429668,0.00358487023998869
"ENSMUSG00000018736",0.000158724961571172,0.000136212016028153,0.000139549891449531,0.000863452644242201,0.000314917997421586,0.000407697488678618,7.25809410663994e-05,0.000379294238620637
"ENSMUSG00000018740",0.00315137406149701,0.00272579959231489,0.0010209979188502,0.00250940515526152,0.0057514682663999,0.000776445634692657,0.00103685239901514,0.00252566639694006
"ENSMUSG00000018750",0.0021977377182053,0.00127671320993336,0.000231936943334032,0.000573677825720004,0.000350976850138969,5.28831545961617e-05,0.00193131552201322,0.000197662503903104
"ENSMUSG00000018752",0.000199648654378198,0.00047122124067744,0.00186223539263803,8.03597469925496e-05,0.000441930526310371,0.00177797275953627,0.000416694321588848,0.00061280508787176
"ENSMUSG00000018761",0.000599125428941153,0.00133636894291433,0.00200835055242637,0.000728829275288953,0.000963409564844011,0.00142266053043306,0.000580644746472243,0.00116705465739455
"ENSMUSG00000018765",0.00160791998717261,0.00320464183701802,0.00398386328463411,0.000787410705558238,0.000825119889753873,0.0019620234051024,0.00362002649487188,0.00016902905472458
"ENSMUSG00000018770",0.00027700243569875,0.000352212155717356,0.000689596868947941,0.00180429115963665,0.00033199051904596,0.000714154211533347,6.34749628786308e-05,0.000670817988573141
"ENSMUSG00000018774",0.000181436347057999,0.000124420013628275,0.000465331481066737,0.00033288206669153,0.000244752360594853,0.000329728927879397,0.000463353804590826,0.000304223854419283
"ENSMUSG00000018776",0.00843738334168128,0.00673649933466931,0.0117482611202417,0.00465826969223291,0.000545862009114766,0.00546356721283514,0.00606565200752263,0.0128516960855928
"ENSMUSG00000018796",0.000128391424139037,3.80801702862407e-05,0.000587719015668918,0.000955636963346286,0.000216478704924406,1.6583715110726e-05,0.00140740372773527,0.000611647562050234
"ENSMUSG00000018800",0.000491813008209112,0.00103266158398271,0.00203403265805133,0.000367081629792011,0.00465546636585673,0.000254759507110009,0.000637388275316907,0.000279807425414394
"ENSMUSG00000018809",0.00123765674853217,0.00166099696489442,0.00471046855624858,0.00126696022491541,0.000117539362876122,0.0033724676507107,0.0034851565593015,0.000879197842716263
"ENSMUSG00000018819",0.000393926741787174,0.00113546824739408,0.000190852625594723,3.12594769204212e-05,0.000997594856041254,0.000561552092710876,0.000162154154289117,0.000574718154476357
"ENSMUSG00000018820",0.000523366627351044,0.000989837869863945,0.00152535949190127,0.00642051805196873,0.000896930137300561,6.1272663138493e-06,0.000572156239873581,0.000126190633282718
"ENSMUSG00000018821",0.00105540231772076,0.000760256656292771,0.000951005503538857,0.00160963071728633,0.00532951055986836,0.000709836611776763,0.00131273842651963,0.00177407241405421
"ENSMUSG00000018822",0.000604389053827695,0.00131177029826533,0.00212114911771614,0.00424883517595973,0.00175886832360361,0.00163865090672646,0.00142518012207178,0.00127450334168822
"ENSMUSG00000018830",0.00304584863056513,0.00116571842902319,0.000351533455169709,0.00425961312411647,0.00234084016125433,0.000856578185696172,0.0068209996047493,0.0088363318767956
"ENSMUSG00000018841",0.00110603996679559,0.000648845024205104,0.00258051589275772,0.00360664003648634,0.00203520331912541,0.00285397456615942,0.00160513349535832,0.000345042556688308
"ENSMUSG00000018844",0.00513442237663999,0.00371023727194187,0.00226696179219935,0.00193426290097813,0.000869992815035018,0.00620010097834966,0.00432117416236824,0.00868499602344682
"ENSMUSG00000018845",0.000642983426979396,0.00173785904594936,0.00155293412446787,0.00363434939312771,0.00166550703795297,0.000659532696617579,0.001754795045666,0.00507992499154712
"ENSMUSG00000018846",0.000966551361273704,1.2162727801231e-05,0.00132560254829465,0.000948304295808416,0.000514294463434165,0.00139724003027551,0.001016768391021,0.00042211590824517
"ENSMUSG00000018848",0.000144502826364026,0.00107707103934673,0.000686476184588046,0.00220768822554986,0.00151576537026497,0.00154521486074201,0.00162803026155606,0.00168784358432776
"ENSMUSG00000018849",0.00520467717325764,0.00478822933650599,0.00557819415793149,0.00166712976671976,0.000862178180063492,0.0025881087720709,0.000136772290099172,0.00472308809029498
"ENSMUSG00000018858",5.9832523266541e-05,0.00140934739574181,0.00261452932902875,0.00168076384451681,4.53913886562609e-05,0.00223574994397881,0.00227759025308885,0.000151974420064984
"ENSMUSG00000018861",0.00423676189321504,0.00422218783282071,0.00104275538497886,7.85472230098349e-06,0.00323661893977329,0.00415272362390539,0.000992593907422808,0.000383785104357588
"ENSMUSG00000018862",0.0130021796096055,0.00248569711573993,0.000300733367144625,0.00342958061552763,0.00043078736290883,0.000483571299761601,0.00145951964248108,0.00175229966391844
"ENSMUSG00000018865",0.00324935691380501,0.00198163166590543,0.00227160844184039,0.00728674328948783,0.00514018153117367,0.00318724083218634,0.00189393753623363,0.00480901882750986
"ENSMUSG00000018868",0.000333996004809192,0.00268689704577085,0.00277255639766806,0.00047594296054769,7.73095223191609e-05,0.0010752406782585,0.000980406440299012,0.000418994043045768
"ENSMUSG00000018882",0.00107496919570648,0.000188046166835552,0.00140639555639926,0.000621733724623266,0.000623461843833198,0.000370974140185631,0.00181595826891114,0.00205839307763594
"ENSMUSG00000018893",0.000832810745386423,0.00531602536575555,0.0100251471749429,0.00513508167964975,0.00194416561730423,0.00376721444103802,0.000744858499590064,0.00553731517815238
"ENSMUSG00000018899",0.000514621414729674,0.000523575549131242,0.00163091773518164,0.000555749616342755,0.00276117848084742,0.000509823956108792,0.000931998033799165,0.00288385046966715
"ENSMUSG00000018900",7.63641184292232e-05,0.000152639281743489,7.41444673657839e-05,0.000122365712198063,0.00026375836557214,0.000417584094779018,0.000963327963744938,0.000214531233247425
"ENSMUSG00000018906",0.00373937040389964,0.000178732884408312,0.000980660367907496,0.000983291551707926,0.000481730777910419,0.00169955221394272,0.000161474616663094,0.00261054972792952
"ENSMUSG00000018907",0.00273840017857547,0.00161021080123472,0.00503085327582967,0.00037305223782967,0.00550743817288534,0.00142329125932047,0.000314203824832708,0.00355381452731379
"ENSMUSG00000018909",0.000777074777057407,8.74718513035283e-05,0.000636197642397591,3.60640584468885e-05,0.000188200396534613,0.000230366846447493,9.5183894531441e-05,8.42117829061239e-05
"ENSMUSG00000018914",0.00439749818962917,0.00303363741799613,0.00381075556392876,0.00525356915730267,0.00640184507072721,0.00133687871744709,0.000441727889930326,0.00477638202867163
"ENSMUSG00000018916",0.0049776218310088,0.00100177130059065,0.00618889918775567,0.00361354590701282,0.000133021706578142,0.00265099020270488,0.00109886390335655,0.00352328237942111
"ENSMUSG00000018919",0.000973252715310008,0.00140574815953342,0.000235138571402934,0.0010676073420138,0.00229364670713918,0.000213967668910624,0.00084802389102394,0.000319472125741397
"ENSMUSG00000018920",0.00036463770621006,0.000131673956518579,7.41665516772048e-05,0.000267242817720743,0.000348124019785849,9.03972473669955e-05,9.26560505463759e-06,3.32973402223208e-06
"ENSMUSG00000018921",0.00202514977718936,0.000113713671924168,0.000569373624395473,0.000747611187032149,5.53061546560684e-05,0.000678184762424657,0.0022946685486621,0.00241234244011968
"ENSMUSG00000018923",0.00487282216896401,0.00421675185428982,0.00266734852148238,0.0076579947178021,0.00311871005439978,0.00332519544909229,0.00433737169356995,0.005158281160697
"ENSMUSG00000018924",7.74372913978655e-05,0.00124167979693961,0.000535354963959164,0.00020311311558582,0.000479157375214449,0.000457257109706185,0.000398636369062379,0.0001191175734039
"ENSMUSG00000018925",0.00125201722960527,0.00155216349711833,0.00154184066230977,0.000221617996199437,0.00147887358868228,1.13767859064073e-05,0.00164272993030626,0.00682724953322436
"ENSMUSG00000018927",1.38973793462228e-05,0.000267341845918111,0.000145742883351846,1.64292010146454e-05,7.4059576219047e-05,0.000216781087684473,0.000204140270625299,0.000186948523335153
"ENSMUSG00000018930",0.000578324019713758,0.000544959091559155,0.000355640760066767,0.000373493744589765,0.000231689288263535,0.00093290347424406,0.000215511460130874,0.000560501468558436
"ENSMUSG00000018931",0.000469478673682968,0.00388886828905165,0.00722617782625192,0.00333881976174066,0.000904805083682077,0.00928310173901113,0.00344228161542127,0.00744250989752423
"ENSMUSG00000018932",0.00044901887944784,0.0010865909927518,2.68636196706138e-05,0.00269102840862947,0.000917668809713392,0.000832476203654828,0.00108034823668374,0.000209389424562527
"ENSMUSG00000018965",0.00083559880559531,0.000325866499307449,0.00137725550990487,0.000256787074841893,0.000209992029275563,0.000609853020701908,0.000300394058018608,0.000849281886041305
"ENSMUSG00000018973",0.00590573547453179,0.00146994730347779,0.00330950443619728,0.00671153747201251,0.000743912843794812,0.00859034670410025,0.00455011447182095,0.00445256149791527
"ENSMUSG00000018974",0.00175589572443201,0.00520871194285003,0.00381730195998891,0.000593469405058221,0.000279704939158376,0.00478013489580253,0.000659699367529522,0.00321832160416013
"ENSMUSG00000018983",0.00132150481916475,0.00010591744042816,0.00123659752434519,0.000577959386595316,0.0011546958238503,9.01477798144271e-05,0.00132180343667757,5.91817210630807e-05
"ENSMUSG00000018986",0.000180984842997538,0.000691026813340981,0.000848470904215254,0.002186005101445,0.000355665627161792,0.000897574763771927,0.0014640978267891,0.00185377031391571
"ENSMUSG00000018995",0.000452302184663598,0.00154878820230128,0.001616359579304,0.000741481189724962,0.000549079088298435,0.000951889678759037,0.00215170672621479,0.000892341387549104
"ENSMUSG00000018999",0.000464758390270056,0.00296720397315871,0.000278498635352858,0.00102659331204664,0.00167680594411092,0.00110677358885972,0.00112314889701761,0.000561275227476512
"ENSMUSG00000019027",0.00124213391999973,0.000740276613119836,0.000874449677104322,0.00112135530184478,0.000676214064259594,0.0019188328227648,0.00590688333753124,0.000173551004551491
"ENSMUSG00000019039",0.00297617103413265,0.00274474195132216,0.00300846026309728,0.00356717071403136,0.00063605602061384,0.00218717682682641,0.000959154541935866,0.00272895571869799
"ENSMUSG00000019054",0.000117545527435607,0.00142684781379445,0.000197103812232204,0.00191729612876487,0.00156006089465831,0.000315197884979598,0.00193692226258362,0.000672688620323306
"ENSMUSG00000019055",0.00147123681958029,0.000347665704413033,0.00014240932234921,0.000627609513989864,0.000803145598325897,7.1547998398341e-05,6.4416979069788e-05,0.000101165134875903
"ENSMUSG00000019066",0.000443182007404266,0.000104337268728863,0.000686430103933148,0.00109447886912121,0.000267627905810584,0.00212879853657311,5.40325093066483e-05,0.000399692187034081
"ENSMUSG00000019080",0.00899409474944692,0.005710231460049,0.00409957468826281,0.00659926751538189,0.00134866663151708,0.00257262445171804,0.00203720700779169,0.00365978522071737
"ENSMUSG00000019082",0.00336127292902182,0.000334655975274495,0.00264475891302094,0.0068504191086742,0.000213807965085359,0.00349939736874811,0.00136312625507358,0.00156893182599196
"ENSMUSG00000019087",0.000941506786200184,5.50014394040248e-05,0.00052751620681063,0.000218188371951576,9.04653427376316e-05,0.000731347459764459,0.000118174943572324,0.000260804673753677
"ENSMUSG00000019088",0.000111234188619289,0.000675368197113594,0.000511114361243917,0.000165031824257599,9.32721013229724e-05,0.000596637313824418,0.000376768973359936,0.000821318002099873
"ENSMUSG00000019102",0.000794216138132484,0.000999733917458119,0.0011545888561221,0.00112422654387115,0.000792599485260531,0.000399366743309286,0.000537696348567095,0.00298041997224853
"ENSMUSG00000019122",0.000107477111214225,7.19306918883908e-05,0.000690351642797328,7.22565213667859e-05,4.77523246265828e-05,8.36402025920918e-05,0.000192001918781086,0.000141964513637998
"ENSMUSG00000019124",0.000113720618098021,7.27399479314883e-06,0.000483079562656925,0.000144291534111318,0.00237200246308211,0.00201209746872158,0.000461039407989292,0.00100514243109956
"ENSMUSG00000019132",0.000544275688501677,0.000634148581381216,4.94932960365171e-05,0.000439870951543843,0.0022052563637504,0.00180261030223025,0.000464512272721694,0.00117329854870817
"ENSMUSG00000019139",0.000599218011516118,0.0020817028105726,0.00302803948968859,0.000723762650914105,0.00120274902162292,0.00123610123771541,0.00130403472248816,0.00206878620948876
"ENSMUSG00000019143",0.00126402160117348,0.000245764390709403,0.00288684623660041,0.000254912546471809,0.00185913028990646,0.00125005748940565,0.000487244480669815,0.00168244209966839
"ENSMUSG00000019146",0.00354279357692773,0.00101517519287765,0.00127183685558066,0.000361101439043916,0.00247523626047122,0.0035243820028257,0.00250678480506075,0.00020344785856811
"ENSMUSG00000019158",0.000654171738822558,0.00189400024853285,0.00404351936698459,0.000925920138551038,0.000684259941487496,0.00310212940997752,0.0010061781768705,0.00226058572159723
"ENSMUSG00000019173",3.43396967377281e-05,0.00201832436747801,0.00696110589737204,0.00292309532776681,0.00171936606424701,0.000169842474750603,0.000206096510416438,0.00165329984837749
"ENSMUSG00000019178",0.000275244071760141,0.00108027653262776,0.00151784104111301,0.0012346736183872,0.00730154187504971,0.0118655041555925,0.00286709984432262,0.000743110410665748
"ENSMUSG00000019179",0.00114329103031747,0.000221300897959287,0.000321666267158589,0.000369598442309907,0.00113735698510266,0.000489795467543737,0.000540697817473494,0.00191178506470558
"ENSMUSG00000019188",0.00141758288963129,0.00147825690827647,0.00102808408994177,0.00121009686864687,0.00170087775419656,0.000248669092222304,0.00118481675269475,0.000976244641647845
"ENSMUSG00000019189",0.000653412879631262,0.00104195121041514,0.000633055648217207,0.00179121350613285,0.00017939964812069,0.000213629868553316,0.000101836454361351,0.000410206051000001
"ENSMUSG00000019194",0.00164773353605502,0.00219449167868314,0.000542708149643712,0.00134135417450852,0.00174739115549715,0.000745899151308216,0.000134777413341564,0.000150528553783916
"ENSMUSG00000019210",0.000114764018891125,0.000418318923012425,0.000299896492582679,0.000366613952269321,0.000112651669074722,0.000498122018809676,2.86064224121247e-05,0.000383951399433677
"ENSMUSG00000019214",0.000938384862491144,0.00174790967650469,0.00381622460838048,0.00541892238476134,0.000714401525414829,0.00108776462476865,0.00188648300328297,0.00151964791183746
"ENSMUSG00000019230",0.0106649153714324,0.00791170586905274,0.0011963607071775,0.000196061778049639,0.00852723870776939,0.00403229116691146,0.00930197173224002,0.000362352810663857
"ENSMUSG00000019232",0.0041461225892549,0.00125393925750356,0.000200605314870812,0.00684458590709965,0.00319269498068271,0.000530096238963836,0.00362844250284518,0.00776205355550859
"ENSMUSG00000019235",0.00277325443943664,0.00309965875069477,0.00555112053004629,0.00266125310635674,0.000115994739674424,0.000166343914419316,5.08145220697954e-05,0.000497724801564553
"ENSMUSG00000019254",0.00230446521539,0.00194620372182294,0.00344445728721561,0.00230214958005323,0.000374005785855651,0.000100275079771294,0.0026713477823369,0.00109322703272874
"ENSMUSG00000019256",0.000323524451077609,0.000126110554534481,0.000483620333116555,0.00108218393430784,0.000311723359540768,0.000847329457608396,0.000205053396780196,7.17274767153654e-05
"ENSMUSG00000019261",0.00124129527677106,0.00236401358226394,0.000844102269452064,0.00487520320872194,0.00075617731838495,0.00473820850838613,0.00169958578658898,0.000944211140684045
"ENSMUSG00000019278",0.0110270662686923,0.00195697315451291,5.79938756372998e-05,0.00349480539142106,0.00112855664314542,0.00170653731291145,6.80516691266425e-05,0.000216366108022218
"ENSMUSG00000019295",0.00200852361277894,3.977273634794e-05,0.000317753834617164,0.00236536453905915,0.00172183627712587,0.00181437551090319,9.81878460971653e-05,0.000208742866135194
"ENSMUSG00000019297",0.00333501609127604,0.00151794502689469,1.32184649153862e-05,0.00157514490875587,0.00230891084236096,0.00116241787855821,0.000466848779021442,0.000380784465501132
"ENSMUSG00000019301",0.000968415344079758,0.000877469488214669,0.00134253210074734,0.0017620551802477,0.0030087147480062,0.00749271907561651,0.00248220977204028,0.00292568610322811
"ENSMUSG00000019302",0.000124682064570378,0.000636148253586118,0.000103059285570497,0.000678125574915394,0.000591440614911055,0.000540252087013327,0.00240715480848267,0.000365608830355975
"ENSMUSG00000019303",0.0011681439110556,0.000437271559930374,0.000882493572525051,0.000557366160593433,0.000942896730897979,0.00526350186901322,0.00284826880803327,0.000675269232346737
"ENSMUSG00000019312",0.00291807177369563,0.00244342331191385,0.000436695327004549,0.00226518409170614,0.00114274685769502,0.00721632986672237,0.000861361104281876,0.000867613675285655
"ENSMUSG00000019320",0.00146012194193596,0.00185936008851731,0.00595215378674501,0.00600177372233028,0.00676948670206662,0.00298560935426481,0.00318105551849085,0.0063482512552911
"ENSMUSG00000019326",0.00392309283001645,0.00251491122001417,0.00242619831506715,0.00296101004561207,0.00231139262796571,0.0149384215881472,0.00764521193825175,0.0012749849420995
"ENSMUSG00000019338",0.000965891268698144,0.00152861136351135,1.86114676221661e-05,0.00197728379134301,5.46408359981748e-05,0.000517593297411409,0.002133170870377,0.00034940955185274
"ENSMUSG00000019359",0.000959967578952381,0.00393325544355839,0.00520706509339073,0.00287455339809169,0.000723546374483094,0.0015432205790592,0.00314062069197087,0.0021243458385301
"ENSMUSG00000019362",0.00117666744376654,0.000162014542148094,0.00174286702531898,0.00058159638269225,0.0005333273463338,0.000299920793770667,0.000629958537642385,5.08429881912968e-06
"ENSMUSG00000019368",0.00556247774389676,0.00103972614276458,0.00512768947043628,0.00729290321842953,0.00143710576137995,0.00522731740302601,0.00515198884498654,0.00759572338554229
"ENSMUSG00000019370",0.00140003977405387,0.00092995054805769,0.000831580985718658,0.000103815799668478,0.00162813947248586,0.00171914834436164,0.000723769174429325,1.73847844421046e-05
"ENSMUSG00000019373",0.0011142552534465,0.000432660440581055,0.00111759545014064,0.000901673006329127,0.000495236502877402,0.000199672269885722,0.000251508712912937,0.00122085867076942
"ENSMUSG00000019428",0.00233517012481145,0.00274625937785427,0.000759993512689234,0.000747628333036181,0.000621903237796728,0.000126607472938323,0.000384111854173046,0.00519267667883552
"ENSMUSG00000019429",0.00128344195839089,0.00186018287857322,0.000821521593966167,0.000172809545512813,0.00476188026874842,0.00844808327963709,0.00494574701186113,0.00147426356485526
"ENSMUSG00000019432",0.000253081679225704,0.000702130804193771,0.00160001041183705,0.000894086531304027,0.000820148351578989,0.00147629386256607,0.00186835276010341,0.000899589225568832
"ENSMUSG00000019433",0.0026301950945085,0.00227074135281329,0.000265693853274199,0.00423921491058107,0.00231609175860017,0.00102121554623808,8.40764249889412e-05,0.00432910230645161
"ENSMUSG00000019437",0.00280087704308109,0.00162710866274194,5.28391487992106e-05,0.000577103033131214,0.000962867602007263,0.00219802069820692,2.49488102841541e-05,0.00131916801167724
"ENSMUSG00000019461",5.40571859975661e-05,0.00180098806075929,0.00318800035192225,0.00377458897817051,0.00223226359992551,0.000614109962473463,0.000335997987236252,0.00114447074000872
"ENSMUSG00000019464",0.00270276802294238,0.00623496541671888,0.00574484421233295,0.00106443725440119,0.000914187720324951,0.00137883104095158,0.000769603387495308,0.00184993004623869
"ENSMUSG00000019467",0.00459217535420883,0.00393332512432644,0.0048530512097128,0.00696313874954142,0.00202148874417938,0.000838165933620287,0.000864918373285356,0.00341966155456118
"ENSMUSG00000019470",0.000920618470046647,0.000640967797124608,0.000859277250139973,0.00131588223635135,0.000458076953198892,0.000982643600787363,0.00254985781447971,6.80726652794112e-05
"ENSMUSG00000019471",0.00180297415814768,0.00235504979572886,0.00263868274647547,0.00382032214602549,0.00120568843025176,0.00120159922275382,0.000134100954406416,0.00148426021103366
"ENSMUSG00000019478",0.00137972417752928,0.00271730978085549,0.00211941925369147,0.00365701814427836,0.00421109824929046,0.00386491405680622,0.00158899855719516,0.00527377300808925
"ENSMUSG00000019487",0.000541769743038651,0.000309180097480555,0.000485350360172591,4.9794633611726e-05,0.00148144126977833,0.00352305325247272,0.000328119566205418,0.000903757450812143
"ENSMUSG00000019489",0.00135217166535028,0.00401673895649155,0.000246148180579088,0.00396126317519964,0.0041978200691883,0.00154498041637426,0.00161048131556807,0.00097201601244301
